uid,battery_id,group,discharge_cycle_raw,Capacity,SOH_nominal,SOH_relative,eol_cycle,RUL,analysis_role,end_reason,ambient_temperature,start_time,mean_voltage,mean_current,mean_temp,Rct,init_cap,init_soh
5601,B0005,A,133,1.375392016895762,68.77,74.94,125.0,0.0,main,EOL,24,2008-05-19 15:34:33,3.4825195584604574,-1.7184206130755166,33.745054045019884,0.0883872445764871,1.835349194223408,92.82
5603,B0005,A,134,1.3861115151535393,69.31,75.52,125.0,0.0,main,EOL,24,2008-05-19 20:59:48,3.4886823636752835,-1.7260471943596487,33.88841975386692,0.0751803131352498,1.835349194223408,92.82
5605,B0005,A,135,1.369850003583894,68.49,74.64,125.0,0.0,main,EOL,24,2008-05-20 01:16:42,3.4858502383832755,-1.7120216134085062,33.73537569964251,0.0751803131352498,1.835349194223408,92.82
5609,B0005,A,136,1.3647827949260758,68.24,74.36,125.0,0.0,main,EOL,24,2008-05-20 06:12:06,3.478794177297152,-1.711022510206629,33.59131052719713,0.0815685656842147,1.835349194223408,92.82
5613,B0005,A,137,1.3543220466259964,67.72,73.79,125.0,0.0,main,EOL,24,2008-05-20 11:07:23,3.4812826020756735,-1.703421414006958,33.32366688599415,0.0827569341149588,1.835349194223408,92.82
5617,B0005,A,138,1.3546417018378962,67.73,73.81,125.0,0.0,main,EOL,24,2008-05-20 15:57:27,3.480352041587074,-1.703574708739156,33.691961507697364,0.0822632105400608,1.835349194223408,92.82
5621,B0005,A,139,1.354703921319241,67.74,73.81,125.0,0.0,main,EOL,24,2008-05-20 20:50:39,3.4781127815565127,-1.7034912994217157,33.887639684793655,0.0802980949053397,1.835349194223408,92.82
5625,B0005,A,140,1.349314997503458,67.47,73.52,125.0,0.0,main,EOL,24,2008-05-21 01:39:38,3.4765867130506125,-1.7023383270190764,33.67308060941856,0.0819223123309917,1.835349194223408,92.82
5629,B0005,A,141,1.3441891937970554,67.21,73.24,125.0,0.0,main,EOL,24,2008-05-21 06:24:27,3.4733769291841643,-1.7014238498912502,33.411988203265814,0.0817739908657299,1.835349194223408,92.82
5633,B0005,A,142,1.3389913790695755,66.95,72.96,125.0,0.0,main,EOL,24,2008-05-21 11:18:06,3.4726366397371127,-1.6950436046971957,33.29926524979532,0.0832806716843878,1.835349194223408,92.82
5637,B0005,A,143,1.3389145230206971,66.95,72.95,125.0,0.0,main,EOL,24,2008-05-21 16:10:21,3.473439372740961,-1.695057731610264,33.59980731390034,0.0829501208969064,1.835349194223408,92.82
5641,B0005,A,144,1.3340066759761655,66.7,72.68,125.0,0.0,main,EOL,24,2008-05-21 21:02:09,3.4754777099091454,-1.6937809113323188,33.61961195858584,0.0819030322921605,1.835349194223408,92.82
5645,B0005,A,145,1.3286444309174914,66.43,72.39,125.0,0.0,main,EOL,24,2008-05-22 01:42:59,3.4722884821666775,-1.6869434054016965,33.3945201718652,0.0829467411842261,1.835349194223408,92.82
5649,B0005,A,146,1.323170899227622,66.16,72.09,125.0,0.0,main,EOL,24,2008-05-22 06:32:40,3.471373665098864,-1.686064911294459,33.16734508187535,0.0823749011789342,1.835349194223408,92.82
5653,B0005,A,147,1.3181691588445197,65.91,71.82,125.0,0.0,main,EOL,24,2008-05-22 11:23:22,3.4726160162875095,-1.6795829780331422,33.10962161613893,0.0844856223082752,1.835349194223408,92.82
5657,B0005,A,148,1.3184664436640334,65.92,71.84,125.0,0.0,main,EOL,24,2008-05-22 16:17:58,3.4738146874457905,-1.6797938402923547,33.46501751186519,0.0830662312193171,1.835349194223408,92.82
5661,B0005,A,149,1.318293040102702,65.91,71.83,125.0,0.0,main,EOL,24,2008-05-22 20:59:50,3.4701426486639693,-1.6851739865098712,33.442619101404404,0.0833563552790388,1.835349194223408,92.82
5665,B0005,A,150,1.323872422244268,66.19,72.13,125.0,0.0,main,EOL,24,2008-05-23 12:13:16,3.467523652225441,-1.6863812036302581,33.037928170775885,0.0883688518598075,1.835349194223408,92.82
5668,B0005,A,151,1.3601216766554785,68.01,74.11,125.0,0.0,main,EOL,24,2008-05-23 20:14:29,3.476752584083926,-1.715777469309528,33.4949493613756,0.0815465143150512,1.835349194223408,92.82
5672,B0005,A,152,1.3395306867947354,66.98,72.99,125.0,0.0,main,EOL,24,2008-05-24 01:09:21,3.475895682736913,-1.7007216920098713,33.491363029025784,0.0849639039583958,1.835349194223408,92.82
5676,B0005,A,153,1.3290286565120697,66.45,72.41,125.0,0.0,main,EOL,24,2008-05-24 06:00:20,3.475812179626641,-1.6928138295817337,33.329808599922345,0.0872083312129923,1.835349194223408,92.82
5680,B0005,A,154,1.3236741274998955,66.18,72.12,125.0,0.0,main,EOL,24,2008-05-24 10:42:50,3.4746554404904435,-1.6861104874993167,33.27302769298771,0.0877786866945486,1.835349194223408,92.82
5684,B0005,A,155,1.318633896753293,65.93,71.85,125.0,0.0,main,EOL,24,2008-05-24 15:31:10,3.472301781313945,-1.6850437850434057,33.229879126701434,0.0884300775522404,1.835349194223408,92.82
5688,B0005,A,156,1.3134751321324272,65.67,71.57,125.0,0.0,main,EOL,24,2008-05-24 20:21:13,3.4729305773503527,-1.678524839793589,33.20860833999321,0.0858437497371109,1.835349194223408,92.82
5692,B0005,A,157,1.3132020634442203,65.66,71.55,125.0,0.0,main,EOL,24,2008-05-25 01:06:49,3.4696192030612285,-1.6839115230941766,33.23611505592626,0.0866248363959436,1.835349194223408,92.82
5696,B0005,A,158,1.3077959946944353,65.39,71.26,125.0,0.0,main,EOL,24,2008-05-25 05:57:17,3.470018470757559,-1.6773783325850857,33.18660088296571,0.0863688291866818,1.835349194223408,92.82
5700,B0005,A,159,1.3030329186405918,65.15,71.0,125.0,0.0,main,EOL,24,2008-05-25 10:51:37,3.470762691935287,-1.6764253732061751,33.174058099115534,0.0882183154162739,1.835349194223408,92.82
5704,B0005,A,160,1.3033573559038203,65.17,71.01,125.0,0.0,main,EOL,24,2008-05-25 15:37:08,3.468111467035994,-1.67627880896028,33.253984518546055,0.0887302979407742,1.835349194223408,92.82
5708,B0005,A,161,1.3034100438655642,65.17,71.02,125.0,0.0,main,EOL,24,2008-05-25 20:23:04,3.4648625780221494,-1.6817992883033974,33.3198093248819,0.0875362397797066,1.835349194223408,92.82
5712,B0005,A,162,1.2978870806495706,64.89,70.72,125.0,0.0,main,EOL,24,2008-05-26 01:13:02,3.467864133752209,-1.6750812261110135,33.33765795318199,0.0885380186023552,1.835349194223408,92.82
5716,B0005,A,163,1.2980735056918902,64.9,70.73,125.0,0.0,main,EOL,24,2008-05-26 06:01:08,3.464021404592563,-1.675366426273468,33.29076744042025,0.0889051987685422,1.835349194223408,92.82
5720,B0005,A,164,1.293463613844243,64.67,70.48,125.0,0.0,main,EOL,24,2008-05-26 10:44:38,3.4664623858156745,-1.674487920109521,33.27568841807218,0.0847212726764891,1.835349194223408,92.82
5724,B0005,A,165,1.288003392619118,64.4,70.18,125.0,0.0,main,EOL,24,2008-05-26 15:30:43,3.46850906693551,-1.6674467270234996,33.32067807371405,0.0857362189277121,1.835349194223408,92.82
5728,B0005,A,166,1.2874525221379407,64.37,70.15,125.0,0.0,main,EOL,24,2008-05-26 20:21:04,3.466806213058136,-1.6674702882406252,33.373149728967185,0.0874238934793032,1.835349194223408,92.82
5732,B0005,A,167,1.3090153642307354,65.45,71.32,125.0,0.0,main,EOL,24,2008-05-27 15:52:41,3.4710707220080397,-1.6888978346592107,33.71351889594897,0.0747923461368755,1.835349194223408,92.82
5734,B0005,A,168,1.3250793286429356,66.25,72.2,125.0,0.0,main,EOL,24,2008-05-27 20:45:42,3.475472204020004,-1.6979281889133206,33.86531768239223,0.0747923461368755,1.835349194223408,92.82
4506,B0006,A,1,2.035337591005598,101.77,101.09,109.0,108.0,main,EOL,24,2008-04-02 15:25:41,3.556946061827572,-1.990533350635129,32.14277785992152,0.0785415394665875,2.013326371345464,101.77
4508,B0006,A,2,2.025140246031412,101.26,100.59,109.0,107.0,main,EOL,24,2008-04-02 19:43:48,3.5614758013870795,-1.990277542145709,32.29307515705474,0.0785415394665875,2.013326371345464,101.77
4510,B0006,A,3,2.013326371345464,100.67,100.0,109.0,106.0,main,EOL,24,2008-04-03 00:01:06,3.566752469641321,-1.9899467848963857,32.24414709253608,0.0785415394665875,2.013326371345464,101.77
4512,B0006,A,4,2.0132846655407413,100.66,100.0,109.0,105.0,main,EOL,24,2008-04-03 04:16:37,3.568795337151627,-1.989600928209944,32.14711742429942,0.0785415394665875,2.013326371345464,101.77
4514,B0006,A,5,2.000528337624771,100.03,99.36,109.0,104.0,main,EOL,24,2008-04-03 08:33:25,3.5639705032899403,-1.9895483606575701,32.06687277315468,0.0785415394665875,2.013326371345464,101.77
4516,B0006,A,6,2.0138990759931645,100.69,100.03,109.0,103.0,main,EOL,24,2008-04-03 12:55:10,3.5735512387791406,-1.9901040351037365,32.03447836207717,0.0785415394665875,2.013326371345464,101.77
4518,B0006,A,7,2.013101105626967,100.66,99.99,109.0,102.0,main,EOL,24,2008-04-03 17:17:16,3.5711391343785897,-1.9900886222380372,32.11157496697372,0.0785415394665875,2.013326371345464,101.77
4520,B0006,A,8,1.96878982627284,98.44,97.79,109.0,101.0,main,EOL,24,2008-04-03 21:28:14,3.5681507462163045,-1.9891170520197217,32.11257624247177,0.0785415394665875,2.013326371345464,101.77
4522,B0006,A,9,1.9681661764334244,98.41,97.76,109.0,100.0,main,EOL,24,2008-04-04 01:38:15,3.5692834155812436,-1.9892116643905464,32.03566207329278,0.0785415394665875,2.013326371345464,101.77
4524,B0006,A,10,1.9572307917560536,97.86,97.21,109.0,99.0,main,EOL,24,2008-04-04 05:48:08,3.563388513484578,-1.989191243247005,31.99527968872302,0.0785415394665875,2.013326371345464,101.77
4526,B0006,A,11,1.9455991514129352,97.28,96.64,109.0,98.0,main,EOL,24,2008-04-04 09:57:19,3.566658719765511,-1.9891317699701738,31.87412757184136,0.0785415394665875,2.013326371345464,101.77
4529,B0006,A,12,1.934750504484113,96.74,96.1,109.0,97.0,main,EOL,24,2008-04-04 17:56:27,3.5687035970122847,-1.9887805507702208,32.120959708576166,0.0785415394665875,2.013326371345464,101.77
4531,B0006,A,13,1.9232799539368028,96.16,95.53,109.0,96.0,main,EOL,24,2008-04-04 22:01:54,3.569207084156356,-1.9887320866401275,32.11021168908644,0.0785415394665875,2.013326371345464,101.77
4533,B0006,A,14,1.911889930948487,95.59,94.96,109.0,95.0,main,EOL,24,2008-04-05 02:20:26,3.5659271296109383,-1.9887200290368634,31.989061278918147,0.0785415394665875,2.013326371345464,101.77
4535,B0006,A,15,1.9010667141979305,95.05,94.42,109.0,94.0,main,EOL,24,2008-04-05 06:25:01,3.5612417270649486,-1.9887874042287874,31.878814448635442,0.0785415394665875,2.013326371345464,101.77
4537,B0006,A,16,1.8891989948061456,94.46,93.83,109.0,93.0,main,EOL,24,2008-04-05 10:30:32,3.557881987836072,-1.9885910895930397,31.767450711024402,0.0785415394665875,2.013326371345464,101.77
4539,B0006,A,17,1.878278372248849,93.91,93.29,109.0,92.0,main,EOL,24,2008-04-05 14:34:41,3.5628243724377704,-1.9884892463229662,31.789916349636584,0.0785415394665875,2.013326371345464,101.77
4541,B0006,A,18,1.8675697161520208,93.38,92.76,109.0,91.0,main,EOL,24,2008-04-05 18:39:25,3.5591953280168633,-1.9883474274444874,31.82883467218067,0.0785415394665875,2.013326371345464,101.77
4543,B0006,A,19,1.8675892574453767,93.38,92.76,109.0,90.0,main,EOL,24,2008-04-05 22:46:35,3.558090616558098,-1.9774549866256104,31.890449470827836,0.0785415394665875,2.013326371345464,101.77
4546,B0006,A,20,1.979626548250818,98.98,98.33,109.0,89.0,main,EOL,24,2008-04-18 21:10:19,3.5658994621578533,-1.9892347833261184,31.51177053595285,0.0785415394665875,2.013326371345464,101.77
4550,B0006,A,21,1.9575499080884025,97.88,97.23,109.0,88.0,main,EOL,24,2008-04-19 02:29:09,3.5708142093488724,-1.9890474874073774,31.874488497680712,0.0780240937829042,2.013326371345464,101.77
4554,B0006,A,22,1.9458150170787551,97.29,96.65,109.0,87.0,main,EOL,24,2008-04-19 07:47:15,3.5666817833633124,-1.988682950523383,31.539114536389718,0.078402402030253,2.013326371345464,101.77
4558,B0006,A,23,1.9242461121680092,96.21,95.58,109.0,86.0,main,EOL,24,2008-04-19 13:01:42,3.566839274502584,-1.9885447318884866,31.220866832188786,0.0780709338220486,2.013326371345464,101.77
4562,B0006,A,24,1.945981133142164,97.3,96.66,109.0,85.0,main,EOL,24,2008-04-19 18:27:29,3.5710519693928755,-1.9885639445355099,31.119005145018033,0.0779557075787303,2.013326371345464,101.77
4566,B0006,A,25,1.901407930553079,95.07,94.44,109.0,84.0,main,EOL,24,2008-04-19 23:41:55,3.5666308474029793,-1.9880563928902786,31.033244078156734,0.0793818256613338,2.013326371345464,101.77
4570,B0006,A,26,1.878674213680085,93.93,93.31,109.0,83.0,main,EOL,24,2008-04-20 04:54:41,3.5527392240854914,-1.9772969675547492,31.001249222460967,0.0794940929426612,2.013326371345464,101.77
4574,B0006,A,27,1.8683061328264217,93.42,92.8,109.0,82.0,main,EOL,24,2008-04-20 10:16:28,3.5560959755046615,-1.9771693646864965,30.92143474404136,0.0787121835729847,2.013326371345464,101.77
4578,B0006,A,28,1.8560244070083,92.8,92.19,109.0,81.0,main,EOL,24,2008-04-20 15:37:05,3.5504500858303394,-1.9660385076397233,30.929360248207214,0.0798953392291199,2.013326371345464,101.77
4582,B0006,A,29,1.8451997961855775,92.26,91.65,109.0,80.0,main,EOL,24,2008-04-20 20:50:38,3.5460070836403115,-1.9445990482746274,31.008109657930795,0.0797490751361702,2.013326371345464,101.77
4586,B0006,A,30,1.857228890885317,92.86,92.25,109.0,79.0,main,EOL,24,2008-04-21 02:15:02,3.554257954720065,-1.9769156942357176,30.96779499306422,0.0801450681587133,2.013326371345464,101.77
4590,B0006,A,31,1.9247760889090637,96.24,95.6,109.0,78.0,main,EOL,24,2008-04-22 15:33:49,3.5558574696779788,-1.9997552547832569,31.10097217303459,0.0815083438568061,2.013326371345464,101.77
4594,B0006,A,32,1.8822317526092551,94.11,93.49,109.0,77.0,main,EOL,24,2008-04-22 20:26:18,3.5537306734803207,-1.9884344406296763,31.307368922041046,0.0802116916237253,2.013326371345464,101.77
4598,B0006,A,33,1.855276687885587,92.76,92.15,109.0,76.0,main,EOL,24,2008-04-23 01:18:11,3.5452650003621513,-1.977131099996694,31.131339987164562,0.0812080578761546,2.013326371345464,101.77
4602,B0006,A,34,1.839250891718188,91.96,91.35,109.0,75.0,main,EOL,24,2008-04-23 06:18:19,3.538408778928339,-1.965705768920947,30.828713779105055,0.0815016521658017,2.013326371345464,101.77
4606,B0006,A,35,1.8185396073994429,90.93,90.33,109.0,74.0,main,EOL,24,2008-04-23 11:08:00,3.529768831133267,-1.9542494702422437,30.761533072057244,0.0813876104403678,2.013326371345464,101.77
4610,B0006,A,36,1.8134770059567056,90.67,90.07,109.0,73.0,main,EOL,24,2008-04-23 16:06:25,3.5300676840423306,-1.9490605727432448,31.30305692941581,0.0816912469233858,2.013326371345464,101.77
4614,B0006,A,37,1.7971018450305436,89.86,89.26,109.0,72.0,main,EOL,24,2008-04-23 21:02:58,3.5248882875629564,-1.9373547119632697,31.064321446780134,0.0813161008134317,2.013326371345464,101.77
4618,B0006,A,38,1.7810046294120476,89.05,88.46,109.0,71.0,main,EOL,24,2008-04-24 01:51:33,3.5190926887152725,-1.9312604088713479,30.96654665282149,0.0812043516055386,2.013326371345464,101.77
4622,B0006,A,39,1.7710130422682329,88.55,87.96,109.0,70.0,main,EOL,24,2008-04-24 06:50:00,3.515181023027099,-1.925413982519257,30.826455697992966,0.0834715784465107,2.013326371345464,101.77
4626,B0006,A,40,1.7604712448170945,88.02,87.44,109.0,69.0,main,EOL,24,2008-04-24 11:49:24,3.514029112834161,-1.9198444871883995,31.080769482413956,0.0838548867166324,2.013326371345464,101.77
4630,B0006,A,41,1.7502913788006589,87.51,86.94,109.0,68.0,main,EOL,24,2008-04-24 16:45:56,3.514139684003936,-1.908733158939213,31.69428781742534,0.082015904986437,2.013326371345464,101.77
4634,B0006,A,42,1.7394925037732578,86.97,86.4,109.0,67.0,main,EOL,24,2008-04-24 21:38:11,3.509578354212467,-1.90276801874341,31.875581783696692,0.0821657170874893,2.013326371345464,101.77
4638,B0006,A,43,1.7546766553637203,87.73,87.15,109.0,66.0,main,EOL,24,2008-04-25 12:03:44,3.5110708693292705,-1.9093247566511211,31.543288143901556,0.0841098026120309,2.013326371345464,101.77
4640,B0006,A,44,1.7659390941842177,88.3,87.71,109.0,65.0,main,EOL,24,2008-04-25 20:03:55,3.515917931585506,-1.930637216793332,31.420983409991017,0.0841098026120309,2.013326371345464,101.77
4644,B0006,A,45,1.7337887419624838,86.69,86.12,109.0,64.0,main,EOL,24,2008-04-26 01:04:35,3.505853407270779,-1.907114151507875,31.15837149963786,0.0831917770388853,2.013326371345464,101.77
4648,B0006,A,46,1.713325912040734,85.67,85.1,109.0,63.0,main,EOL,24,2008-04-26 05:57:35,3.5010379345914444,-1.8953541357988335,31.15661421699882,0.0842684807349334,2.013326371345464,101.77
4652,B0006,A,47,1.7024077813673466,85.12,84.56,109.0,62.0,main,EOL,24,2008-04-26 10:58:25,3.4974076626364967,-1.8892713805954209,31.206611383963253,0.0839721783477321,2.013326371345464,101.77
4654,B0006,A,48,1.82371946178183,91.19,90.58,109.0,61.0,main,EOL,24,2008-04-29 12:15:56,3.5388872766749153,-1.9819359924929794,33.61169282822635,0.0820590843305826,2.013326371345464,101.77
4658,B0006,A,49,1.8081284050314708,90.41,89.81,109.0,60.0,main,EOL,24,2008-04-29 17:05:27,3.5327430295356828,-1.9653277079992455,32.85630077141311,0.0803422930093306,2.013326371345464,101.77
4662,B0006,A,50,1.7757610945034283,88.79,88.2,109.0,59.0,main,EOL,24,2008-04-29 22:00:04,3.521214759733266,-1.9470636598230844,32.210981559158874,0.0823636397717541,2.013326371345464,101.77
4666,B0006,A,51,1.7447409841836798,87.24,86.66,109.0,58.0,main,EOL,24,2008-04-30 02:43:55,3.5093111439506672,-1.92416284263864,31.965090081650274,0.0821410228199839,2.013326371345464,101.77
4670,B0006,A,52,1.729207034132373,86.46,85.89,109.0,57.0,main,EOL,24,2008-04-30 07:41:42,3.50716091973708,-1.9124470439353745,31.744801840189538,0.0829695672555505,2.013326371345464,101.77
4674,B0006,A,53,1.7081086552553244,85.41,84.84,109.0,56.0,main,EOL,24,2008-04-30 12:28:49,3.500928918686389,-1.8950209973545986,31.876564068962463,0.083905581872106,2.013326371345464,101.77
4678,B0006,A,54,1.6975954237461768,84.88,84.32,109.0,55.0,main,EOL,24,2008-04-30 17:20:16,3.497301989882089,-1.8837082435178907,32.24289319481841,0.0833208029616876,2.013326371345464,101.77
4682,B0006,A,55,1.6820634524029463,84.1,83.55,109.0,54.0,main,EOL,24,2008-04-30 22:14:54,3.4929038301187156,-1.8716651994380058,32.07305565938816,0.0847815533935232,2.013326371345464,101.77
4686,B0006,A,56,1.6714768322295086,83.57,83.02,109.0,53.0,main,EOL,24,2008-05-01 03:15:33,3.488659224822318,-1.8654809345089407,32.030140929891196,0.0841849219613237,2.013326371345464,101.77
4690,B0006,A,57,1.6607591387047655,83.04,82.49,109.0,52.0,main,EOL,24,2008-05-01 08:16:03,3.4822930804774015,-1.8592903578575999,31.984935871368254,0.0860504140343909,2.013326371345464,101.77
4694,B0006,A,58,1.651121015038069,82.56,82.01,109.0,51.0,main,EOL,24,2008-05-01 13:14:24,3.4775756641979827,-1.848156298789804,32.23677365476226,0.0867482199337119,2.013326371345464,101.77
4698,B0006,A,59,1.640134925619093,82.01,81.46,109.0,50.0,main,EOL,24,2008-05-01 18:11:10,3.4787436506489255,-1.8415742473538441,32.56097148037261,0.087205582998911,2.013326371345464,101.77
4702,B0006,A,60,1.629199941616544,81.46,80.92,109.0,49.0,main,EOL,24,2008-05-01 23:10:15,3.4740152461288862,-1.8297533943331727,32.48984985901219,0.0871283409737494,2.013326371345464,101.77
4706,B0006,A,61,1.6088496302961666,80.44,79.91,109.0,48.0,main,EOL,24,2008-05-02 03:53:34,3.4718387718772696,-1.8170860697729954,32.42612199208858,0.0875628563316522,2.013326371345464,101.77
4710,B0006,A,62,1.6035244898969248,80.18,79.65,109.0,47.0,main,EOL,24,2008-05-02 08:44:40,3.463180130644551,-1.8111560774496664,32.29984271249386,0.0882085911331916,2.013326371345464,101.77
4714,B0006,A,63,1.5989712144027983,79.95,79.42,109.0,46.0,main,EOL,24,2008-05-02 13:43:05,3.463469391967206,-1.8113056300795982,32.610757585145336,0.0883150961530336,2.013326371345464,101.77
4718,B0006,A,64,1.5876273123575604,79.38,78.86,109.0,45.0,main,EOL,24,2008-05-02 19:07:48,3.460218051640069,-1.803802475704306,32.25699351958767,0.0885796818139071,2.013326371345464,101.77
4720,B0006,A,65,1.5829719744686166,79.15,78.62,109.0,44.0,main,EOL,24,2008-05-02 23:24:17,3.462574876665621,-1.798243995365904,32.47193402838835,0.0893489116976705,2.013326371345464,101.77
4724,B0006,A,66,1.567137636713563,78.36,77.84,109.0,43.0,main,EOL,24,2008-05-03 04:13:08,3.4537077937586056,-1.785796380861582,32.40219271195366,0.0895032370200492,2.013326371345464,101.77
4728,B0006,A,67,1.5613446139713882,78.07,77.55,109.0,42.0,main,EOL,24,2008-05-03 09:10:19,3.4514035349888337,-1.7850748194527641,32.30987415652578,0.089810213906633,2.013326371345464,101.77
4732,B0006,A,68,1.551171189279042,77.56,77.05,109.0,41.0,main,EOL,24,2008-05-03 14:04:34,3.450781146333252,-1.778591666045787,32.35440526839344,0.0909328266072082,2.013326371345464,101.77
4736,B0006,A,69,1.5406741606295171,77.03,76.52,109.0,40.0,main,EOL,24,2008-05-03 18:58:13,3.4461055724505925,-1.7727874712030285,32.4731363791227,0.0909751873219429,2.013326371345464,101.77
